layer,head,H_max,tau,eff_bw,r2,H_final,norm_final,utilization
13,7,2.397845237604483,12.477695896067514,5.270154430713567,0.82831897041203,2.8257713,0.4036816188267299,0.4036816188267299
13,8,2.7387657745974994,20.86144453395916,6.6749904586951905,0.897150097209152,2.9698868,0.42426953996930805,0.42426953996930805
13,9,9.36694294648017,300.8312293049534,660.2840319059944,0.9329370407828109,3.3381696,0.47688136781964985,0.47688136781964985
13,10,3.389813908735819,12.856685746011514,10.481795111220015,0.8509018957487282,3.368939,0.4812769889831543,0.4812769889831543
13,11,1.1822471263947911,10.936487221723445,2.269299656183392,0.2574187314259596,0.507163,0.07245185545512609,0.07245185545512609
13,12,4.6551338263422455,11.012098513124736,25.196192374680614,0.8824076618350274,5.1495175,0.7356453623090472,0.7356453623090472
13,13,1.7091853705064044,17.66972001964402,3.2697614154813013,0.708188068118474,1.2042882,0.1720411777496338,0.1720411777496338
13,14,0.8649883648625387,17.26813869647204,1.821324978388794,0.5338126103666927,1.0291624,0.14702320098876953,0.14702320098876953
13,15,1.6456671458734764,8.004082816593474,3.1289251477544986,0.3575577356190186,0.8825971,0.12608529840196883,0.12608529840196883
14,0,1.1276057172724392,3.6829124381970892,2.1849582563301553,0.19157987037954882,1.275677,0.18223956653050014,0.18223956653050014
14,1,2.8616981431006567,12.331893512980454,7.268703932400439,0.8058874503743318,2.0883133,0.298330477305821,0.298330477305821
14,2,1.9163678677854064,10.251419626248872,3.774715382412246,0.43067497474755645,1.5182632,0.2168947458267212,0.2168947458267212
14,3,6.3020326278057235,19.495221993235653,78.90433329977114,0.7357410107764315,7.0,1.0,1.0
14,4,0.6276945102947882,18.513578945017073,1.5450938920611204,0.5487298970624691,0.7655677,0.10936681713376727,0.10936681713376727
14,5,7.3304055805345385,108.34097734275191,160.9429509891641,0.9501933029952684,5.191839,0.7416913168770927,0.7416913168770927
14,6,1.719305298269415,13.037717994591205,3.2927781140153156,0.6717824777202609,1.971518,0.28164543424333843,0.28164543424333843
14,7,2.6506371284158052,11.38065697536871,6.279445323205346,0.5871239114376627,1.5757197,0.2251028163092477,0.2251028163092477
14,8,1.4820521418006554,1.2070609875368437,2.793458024108558,0.0011612650226501264,2.9009717,0.41442452158246723,0.41442452158246723
14,9,0.924884222662561,14.667015022923922,1.8985318772088287,0.8320425421522256,1.1153846,0.15934065410069057,0.15934065410069057
14,10,0.9507322079992975,3.673591872001868,1.9328533859950898,0.3563279780650179,0.7194587,0.10277981417519706,0.10277981417519706
14,11,1.8926182662641062,8.22408719223392,3.7130848056741383,0.3744914457262368,1.9967116,0.2852445159639631,0.2852445159639631
14,12,2.8663939708064277,10.462694044897678,7.292401380388216,0.9420871955487884,2.9405317,0.42007596152169363,0.42007596152169363
14,13,1.831618374899084,6.275884522418938,3.5593612778160275,0.36968704092760607,2.3904867,0.3414981024605887,0.3414981024605887
14,14,2.8619933058894005,64.48775813162511,7.270191197794471,0.8530220648895273,2.5983267,0.3711895261492048,0.3711895261492048
14,15,8.558741171768549,90.73606009472039,377.08375039062145,0.9731926707459806,6.3911104,0.9130157743181501,0.9130157743181501
